file,line,kind,match,recommended_replacement,notes
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,556,old_theme_accessor,"style = MaterialTheme.typography.bodyMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,614,old_theme_accessor,"style = MaterialTheme.typography.labelMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,619,old_theme_accessor,"style = MaterialTheme.typography.titleLarge,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,650,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,664,old_theme_accessor,"style = MaterialTheme.typography.bodyMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,670,old_theme_accessor,"style = MaterialTheme.typography.labelMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,718,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,725,old_theme_accessor,style = MaterialTheme.typography.labelMedium,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,735,old_theme_accessor,style = MaterialTheme.typography.labelMedium,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,740,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,748,old_theme_accessor,style = MaterialTheme.typography.labelMedium,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,753,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,808,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,813,old_theme_accessor,"style = MaterialTheme.typography.bodyMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,825,old_theme_accessor,"style = MaterialTheme.typography.labelSmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,850,old_theme_accessor,"style = MaterialTheme.typography.labelMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,855,old_theme_accessor,"style = MaterialTheme.typography.labelMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,920,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,927,old_theme_accessor,"style = MaterialTheme.typography.bodyMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,933,old_theme_accessor,"style = MaterialTheme.typography.labelSmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,1002,old_theme_accessor,"style = MaterialTheme.typography.labelMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,1043,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,1049,old_theme_accessor,style = MaterialTheme.typography.labelMedium,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,1061,old_theme_accessor,style = MaterialTheme.typography.labelMedium,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,1066,old_theme_accessor,"style = MaterialTheme.typography.titleLarge,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,1074,old_theme_accessor,style = MaterialTheme.typography.labelMedium,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,1079,old_theme_accessor,"style = MaterialTheme.typography.titleLarge,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,1093,old_theme_accessor,"style = MaterialTheme.typography.bodyMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,1101,old_theme_accessor,"style = MaterialTheme.typography.labelMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,1128,old_theme_accessor,style = MaterialTheme.typography.bodyMedium,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,1163,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,1174,old_theme_accessor,"style = MaterialTheme.typography.bodyMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\feature\progress\ProgressScreen.kt,1696,old_theme_accessor,"style = MaterialTheme.typography.labelMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
