file,line,kind,match,recommended_replacement,notes
app\src\main\java\com\mtlc\studyplan\ui\celebrations\TaskCompletionCelebration.kt,11,material2-import,import androidx.compose.material.icons.filled.CheckCircle,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\ui\celebrations\TaskCompletionCelebration.kt,279,materialtheme-typography,MaterialTheme.typography.titleMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\celebrations\TaskCompletionCelebration.kt,290,materialtheme-typography,MaterialTheme.typography.bodyMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\celebrations\TaskCompletionCelebration.kt,307,materialtheme-typography,MaterialTheme.typography.labelMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\celebrations\TaskCompletionCelebration.kt,220,raw-color,Color(0xFF4CAF50),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\celebrations\TaskCompletionCelebration.kt,221,raw-color,Color(0xFF2196F3),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\celebrations\TaskCompletionCelebration.kt,222,raw-color,Color(0xFF9C27B0),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\celebrations\TaskCompletionCelebration.kt,223,raw-color,Color(0xFFFF9800),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\celebrations\TaskCompletionCelebration.kt,224,raw-color,Color(0xFFE91E63),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\celebrations\TaskCompletionCelebration.kt,225,raw-color,Color(0xFF607D8B),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\celebrations\TaskCompletionCelebration.kt,340,raw-color,Color(0xFF4CAF50),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\celebrations\TaskCompletionCelebration.kt,107,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\celebrations\TaskCompletionCelebration.kt,146,magic-spacing,20.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\celebrations\TaskCompletionCelebration.kt,151,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\celebrations\TaskCompletionCelebration.kt,275,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\celebrations\TaskCompletionCelebration.kt,297,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\celebrations\TaskCompletionCelebration.kt,303,magic-spacing,20.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\AchievementComponents.kt,117,materialtheme-typography,MaterialTheme.typography.titleMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\AchievementComponents.kt,123,materialtheme-typography,MaterialTheme.typography.bodySmall,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\AchievementComponents.kt,134,materialtheme-typography,MaterialTheme.typography.titleLarge,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
